UID_SATCOM,OEM,Model,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Q_9,Q_10,Q_11,SATCOM,ANTENNA,RADOME,ROUTER,PBX,CabinVoice@STRINGS,CockpitVoiceData@STRINGS,HighSpeedData@STRINGS,Performance@STRINGS,Coverage@STRINGS
S_Scenario_449,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821D,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_450,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821D,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-02_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_451,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_452,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_453,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_454,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_455,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_456,Gulfstream,Gulfstream G500/Gulfstream G550,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_Gulfstream_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_457,Gulfstream,Gulfstream G500/Gulfstream G550,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_Gulfstream_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_458,Gulfstream,Gulfstream G500/Gulfstream G550,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_459,Gulfstream,Gulfstream G500/Gulfstream G550,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_460,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821F,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_461,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_462,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_463,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_464,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_465,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_466,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821F,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_467,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_468,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_469,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_470,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_471,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_472,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821F,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_473,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_474,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_475,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_476,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_477,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_478,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821F,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_479,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_480,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_481,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_482,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_483,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_484,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_485,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_486,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_487,Gulfstream,Gulfstream II/Gulfstream III,Y,Y,N/A,N,N/A,N/A,N,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_488,Gulfstream,Gulfstream II/Gulfstream III,Y,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire200HG_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CCU-200_st,S_CCU-200_st,S_Y_st,S_N_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_489,Gulfstream,Gulfstream II/Gulfstream III,N,Y,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire300_st,S_Included_st,S_NA_st,S_NA_st,S_NA_st,S_Y_st,S_Y_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_490,Gulfstream,Gulfstream II/Gulfstream III,N,N,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,S_Aspire100_st,S_Included_st,S_NA_st,S_Included_st,S_Included_st,S_Y_st,S_N_st,S_N_st,S_24kbps_st,S_Global_st
S_Scenario_491,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821F,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_492,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_493,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Combined01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_494,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_495,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_496,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-4000 or MCS-7000,N/A,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_497,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821F,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_498,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_499,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Combined02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_500,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_501,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_502,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,Y,N/A,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Combined02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_503,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821F,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_504,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_505,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_506,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_507,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_508,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,Y,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_509,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821F,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_510,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821F,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-03_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_511,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821A or 81821B,N/A,Other,S_HD-710_Standalone02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_512,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,MCA-6010,81821A or 81821B,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-700G-01_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_513,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Other,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_514,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,Y,MCS-3000 or MCS-6000,N,N,AMT-50 / HGA-6000,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone02_st,S_AMT-50_HGA-6000_Upgrade_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_515,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Other,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_CCU-100_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
S_Scenario_516,Gulfstream,Gulfstream IV/Gulfstream IV-SP/Gulfstream G300/Gulfstream G400,Y,Y,N/A,N,N/A,N/A,Y,N/A,N/A,N/A,Magnastar / Aircell / True North,S_HD-710_Standalone01_st,S_AMT-700_st,S_Radome_tail_1101-A-1300_st,S_CNX-200_st,S_NA_st,S_Y_st,S_Y_st,S_Y_st,S_432kbps_st,S_Worldwide_st
